Commodity code,Commodity,Quantity,Unit,Supplementary Quantity,Supplementary Unit,Renminbi Yuan
85161020,Electric instantaneous water heater,365323,Number of item,750775,Kilogram,74737735.0
85161090,Other electric water heater,54441,Number of item,102920,Kilogram,7072392.0
85162100,"Electric space heating apparatus, having storage heating radiators",16884,Number of item,83521,Kilogram,4240681.0
85162910,Electric soil heating apparatus,9695,Number of item,7149,Kilogram,653065.0
85162920,Radiant space heating apparatus,245494,Number of item,655854,Kilogram,32078082.0
85162931,"Convective space heating apparatus,of fans",518394,Number of item,1433094,Kilogram,74710466.0
85162932,"Convective space heating apparatus,of oil-filled radiators",26439,Number of item,313751,Kilogram,7544031.0
85162939,Other convective space heating apparatus,168712,Number of item,1121708,Kilogram,59260438.0
85162990,"Electric space heating apparatus, nes",625684,Number of item,3249190,Kilogram,177450356.0
85163100,Electro-thermic hair dryers,7485136,Number of item,5332668,Kilogram,547214395.0
85163200,"Electro-thermic hair-dressing apparatus, nes",9842012,Number of item,5424117,Kilogram,664760321.0
85163300,Electro-thermic hand-drying apparatus,61863,Number of item,218997,Kilogram,21293475.0
85164000,Electric smoothing irons,4936627,Number of item,6024744,Kilogram,336363037.0
85165000,Microwave ovens,5038765,Number of item,66729806,Kilogram,1854296627.0
85166010,Electromagnetic ovens,1032434,Number of item,4026806,Kilogram,263297032.0
85166030,Electric cookers,3223652,Number of item,8101382,Kilogram,363948357.0
85166040,Electric frying pans,50699,Number of item,155457,Kilogram,7391157.0
85166050,Electric roaster oven,1675954,Number of item,16383282,Kilogram,471278912.0
85166090,"Oth electric ovens, cookng plates, grillers...roasters",9898585,Number of item,44862459,Kilogram,1610830509.0
85167110,Drip coffee maker,2065010,Number of item,3733541,Kilogram,197465060.0
85167120,Coffee percolator,46738,Number of item,101455,Kilogram,6672616.0
85167130,Pump driven coffe maker,1024987,Number of item,5112038,Kilogram,515611689.0
85167190,"other electro-themic coffee or tea maker, domestic,nes",1859998,Number of item,2614604,Kilogram,209805983.0
85167210,Houshold automatic bread maker,215066,Number of item,816429,Kilogram,45632696.0
85167220,Sliced toaster,3021976,Number of item,4373298,Kilogram,199002550.0
85167290,"Other electro-thermic toasters, domestic",1495364,Number of item,2461785,Kilogram,88241986.0
85167910,Electro-thermic water dispensers,717265,Number of item,7617502,Kilogram,278776778.0
85167990,"Electro-thermic appliances, nes",28820352,Number of item,25688685,Kilogram,1555223005.0
85168000,Electric heating resistors,45191190,Number of item,3716877,Kilogram,388555620.0
85169010,"Parts of apparatus of subheadg Nos. 8516.2910, 8516.8000",169356,Kilogram,0,?,15031855.0
85169090,Parts of ofther apparatus of heading No. 85.16,20678866,Kilogram,0,?,989397166.0
85171100,Line telephone sets with cordless handsets,363546,Number of item,184705,Kilogram,64537036.0
85171300,Smartphones,35548811,Number of item,11265950,Kilogram,61063825384.0
85171410,Wireless telephone handsets (including installed in the vehicle),11025909,Number of item,1728159,Kilogram,559153663.0
85171420,Walkie-talkie,1053838,Number of item,468935,Kilogram,194019577.0
85171490,Other telephones for cellular networks or for other wireless networks,75941,Number of item,32243,Kilogram,18323032.0
85171800,"Other telephone, not for cellular or wireless networks",678621,Number of item,445349,Kilogram,94387719.0
85176110,Mobile communication stations,18917,Number of item,1892289,Kilogram,679870355.0
85176190,Other base stations,7673,Number of item,6857,Kilogram,5992082.0
85176211,"Public, toll, telephonic or telegraphic switching apparatus",3377,Number of item,2174,Kilogram,52453.0
85176212,Mobile communication switching apparatus,26623,Number of item,29098,Kilogram,15205918.0
85176219,Other telephonic switching apparatus,4539,Number of item,7075,Kilogram,2760553.0
85176221,Optical line terminal and PCM equipment,26890,Number of item,69657,Kilogram,35996521.0
85176222,Optical transmission equipment for wave-division multiplexing,638874,Number of item,160504,Kilogram,339620927.0
85176229,Other optical communication equipment,6590010,Number of item,3544231,Kilogram,1191637662.0
85176231,Communication network synchronizing equipment,2312,Number of item,1670,Kilogram,4159443.0
85176232,Ethernet Exchangers,1848512,Number of item,2316781,Kilogram,1003408889.0
85176233,IP telephone signal converters,507482,Number of item,550789,Kilogram,254819438.0
85176234,Moderm,506357,Number of item,155658,Kilogram,54929492.0
85176235,Hubs,1048932,Number of item,138132,Kilogram,45882959.0
85176236,Routers,2383606,Number of item,1584706,Kilogram,637460927.0
85176237,Wired network interface cards,604957,Number of item,79580,Kilogram,303874796.0
85176239,"Other telecommunication apparatus for digital line system,nes",2434393,Number of item,1214117,Kilogram,874398032.0
85176292,Wireless network interface cards,13556387,Number of item,172100,Kilogram,567053730.0
85176293,Fixed wireless access station,99262,Number of item,78395,Kilogram,41207941.0
85176294,Wireless headphones/earphones,37850276,Number of item,5139062,Kilogram,3265580634.0
85176299,"Other apparatus for transmission/reception of voice,images or other data",55020078,Number of item,8745148,Kilogram,6812394743.0
85176910,Other equipments for transmission voice/data in a wireless network,1126481,Number of item,195110,Kilogram,209375276.0
85176990,Other equipment for trasnsmission voice/data in a wired network,1135397,Number of item,554414,Kilogram,230205752.0
85177100,Aerials and aerial reflectors of all kinds; parts suitable for use therewith,4731753,Kilogram,0,?,772509561.0
85177910,Parts of digital program-controlled telephonic or telegraphic switching apparatus,42455,Kilogram,0,?,10436766.0
85177920,Parts of optical line terminal equipments and pulse code modulation equipments,30369,Kilogram,0,?,41990272.0
85177930,Parts of wireless telephone handsets (other than aerials),3738539,Kilogram,0,?,11218453194.0
85177940,Parts of walking-talkie,43851,Kilogram,0,?,21026238.0
85177950,Laser transmitting and receiving unit of optical communication equipments,253855,Kilogram,0,?,2384902363.0
85177990,Other parts of heading 85.17,17246891,Kilogram,0,?,7699954380.0
85181000,Microphones & stands therefor,35063384,Number of item,2811488,Kilogram,505483251.0
85182100,"Single loudspeakers, mounted in the same enclosure",17283994,Number of item,11590278,Kilogram,794917766.0
85182200,"Multiple loudspeakers, mounted in the same enclosure",5221995,Number of item,18946786,Kilogram,1515732609.0
85182900,"Loudspeakers, nes",118118576,Number of item,12268803,Kilogram,1220946152.0
85183000,"Headphones/earphones, not wireless",91456642,Number of item,4947222,Kilogram,982132111.0
85184000,Audio-frequency electric amplifiers,2166122,Number of item,4202492,Kilogram,542224340.0
85185000,Electric sound amplifier sets,321530,Number of item,1344320,Kilogram,64622850.0
85189000,"Parts of mics,loudspeakers,headphones,earphones&elec sound ampli",9830380,Kilogram,0,?,710131161.0
85193000,Turntable (record-decks),78938,Number of item,317176,Kilogram,34521384.0
85198111,"Cassette-type sound reproducing app, without a sound recording device",6868,Number of item,4541,Kilogram,1428274.0
85198112,"Cassette-type sound reproducing app, with sound recording device",9780,Number of item,9166,Kilogram,998289.0
85198119,"Other sound recording/reproducing app, using magnetic media",6195,Number of item,8557,Kilogram,662021.0
85198121,"Comoact disc players, without sound recording device",183431,Number of item,248879,Kilogram,32007181.0
85198129,"Other sound recording/reproducing app, using optical media",40502,Number of item,114167,Kilogram,8297452.0
85198131,"Flash memory type recorder, with sound recording device",874607,Number of item,364503,Kilogram,134427926.0
85198139,"Other sound recording/reproducing app, using semicomductor media",1101248,Number of item,1411894,Kilogram,153463933.0
85198910,"Other record-players, without sound recording device",195917,Number of item,634960,Kilogram,43315611.0
85198990,"Other sound recording/reproducing apparatus, nes",91355,Number of item,39371,Kilogram,18310286.0
85211019,Other magnetic video tape recorders,420,Number of item,900,Kilogram,55705.0
85219011,Video Compact Disc player,1084,Number of item,1001,Kilogram,27197.0
85219012,Digital Video Disc player,523050,Number of item,758498,Kilogram,135539431.0
85219019,"Laser video compact disk player, nes",1263,Number of item,2303,Kilogram,352715.0
85219090,Video recording or reproducing apparatus nes,1657635,Number of item,2186871,Kilogram,594596528.0
85221000,Pick-up cartridges,70021,Number of item,1056,Kilogram,1684787.0
85229010,Parts of turnables or record-players,9761,Kilogram,0,?,1358694.0
85229021,Transport mechanisms of cassett sound recorders/reproducers,0,Kilogram,0,?,528.0
85229022,Magnetic heads of cassett sound recordr/reproducer,12503,Number of item,1168,Kilogram,1127764.0
85229023,Parts of magnetic heads,92,Kilogram,0,?,219881.0
85229029,"Other parts/accessories of casstt sound recordr/reprducr, nes",43,Kilogram,0,?,27737.0
85229031,Movements for laser video compact disk player,26130,Kilogram,0,?,17911857.0
85229039,"Parts/accessories of video recordg/reproducg apparatus, nes",127585,Kilogram,0,?,28059439.0
85229091,Tone converters or transmission apparatus for vehicles,472277,Number of item,191164,Kilogram,27584508.0
85229099,Other parts&accessories thereof of heading 85.19-21,274878,Kilogram,0,?,50408394.0
85232110,"Cards incorporating a magnetic stripe, unrecorded",9055486,Number of item,49058,Kilogram,11245720.0
85232120,"Cards incorporating a magnetic stripe, recorded",1532132,Number of item,13947,Kilogram,2953941.0
85232911,"Magnetic discs, unrecorded",30697603,Number of item,347947,Kilogram,533231001.0
85232919,"Magnetic discs, recorded",48,Number of item,12,Kilogram,520376.0
85232921,"Magnetic tapes,width≤4mm, unrecorded",8302,Number of item,528,Kilogram,50219.0
85232922,"Magnetic tapes, 4mm＜width≤6.5mm, unrecorded",771,Number of item,83,Kilogram,40537.0
85232923,"Magnetic tapes, width＞6.5mm, unrecorded",22484,Number of item,4378,Kilogram,1201468.0
85232928,"Magnetic tapes, for reproducing sound or image phonomena",23,Number of item,1,Kilogram,955.0
85232929,Other recorded magnetic tapes,203,Number of item,15,Kilogram,4685.0
85234100,"Optical media, unrecorded",7717428,Number of item,156609,Kilogram,7026002.0
85234910,"Optical media, recorded, for reproducing sound only",16177,Number of item,322,Kilogram,20995.0
85234920,"Optical media for apparatus of  heading 84.71, other than reproducing sound/image",225821,Number of item,5361,Kilogram,159582764.0
85234990,"Other optical media, recorded",22805,Number of item,512,Kilogram,2744681.0
85235110,"Solid-state non-volatile storage device, unrecorded",40928849,Number of item,338368,Kilogram,975867102.0
85235120,"Solid-state non-volatile storage device, recorded",287328,Number of item,4463,Kilogram,23147616.0
85235210,"Smart cards, unrecorded",757462548,Number of item,869381,Kilogram,444896815.0
85235290,"Smart cards, recorded",788454188,Number of item,845760,Kilogram,367509869.0
85235910,"Other semi-conductor media, unrecorded",12188937,Number of item,20649,Kilogram,10703365.0
85235920,"Other semi-conductor media, recorded",26552178,Number of item,21929,Kilogram,10766099.0
85238011,"Gramophone records, unrecorded",55949,Number of item,10981,Kilogram,1125016.0
85238019,"Gramophone records, recorded",965,Number of item,188,Kilogram,79470.0
85238021,"Other media for machines of heading 84.71, unrecorded",306,Number of item,43,Kilogram,496512.0
85238029,"Other media for machines of heading 84.71, recorded",41,Number of item,1,Kilogram,167588.0
85238099,"Media for recording voice/other info., nes, recorded",41,Number of item,214,Kilogram,34295.0
85241100,"Flat panel display modules of liquid crystals without drivers or control circuits, whether or not incorporating touch-sensitive screens",31880561,Number of item,746560,Kilogram,357441037.0
85241200,"Flat panel display modules of organic light-emitting diodes (OLED) without drivers or control circuits, whether or not incorporating touch-sensitive screens",707744,Number of item,405304,Kilogram,402785907.0
85241921,"Flat panel display modules of organic light-emitting diodes (OLED) for TV sets without drivers or control circuits, whether or not incorporating touch-sensitive screens",9,Number of item,144,Kilogram,26525.0
85241929,"Other flat panel display modules of organic light-emitting diodes (OLED) without drivers or control circuits, whether or not incorporating touch-sensitive screens",389014,Number of item,9594,Kilogram,4536979.0
85241990,"Other flat panel display modules without drivers or control circuits, whether or not incorporating touch-sensitive screens",351023,Number of item,7880,Kilogram,42541294.0
85249110,"Flat panel display modules of liquid crystals  with drivers or control circuits,especially or mainly for equipments of head 85.17",29423760,Number of item,1569223,Kilogram,1225513362.0
85249120,"Flat panel display modules of liquid crystals,especially or mainly for equipments of head 85.19, 85.21,85.25 or 85.26",600602,Number of item,38523,Kilogram,65082320.0
85249130,"Flat panel display modules of liquid crystals,especially or mainly for equipments of head 85.35, 85.36 or 85.37",174537,Number of item,39351,Kilogram,55169222.0
85249140,"Flat panel display modules of liquid crystals,especially or mainly for vehicles of head 87.01 or 87.05",7695884,Number of item,2362177,Kilogram,2961944199.0
85249190,Other flat panel display modules of liquid crystals,35782295,Number of item,31949100,Kilogram,9850639031.0
85249210,"Flat panel display modules of  organic light-emitting diodes (OLED), especially or mainly for equipments of head 85.17",22686097,Number of item,806845,Kilogram,4871714533.0
